id,address,speaker,age,b_date,r_date,turn_min_2,turn_min_1,turn,turn_plus_1,turn_plus_2,speech_act,consistency,utterance_type,answer,intonation,syn_level,connective_meaning,annotation,has_negation,modal,modal_bin
providence_naima,Providence/Naima/nai48.cha,MOT,2.172087611,3/15/01,5/16/03,"MOT:	I was right .","MOT:	that's what happens when you leave something (.) xxx in the +...","in a xxx stove , (1)or a toaster too long .","MOT:	sometimes ","MOT:	it gets a little bit burned . ",description,inconsistent,declarative,N,0,NOM,AND,OR,no,,0
providence_naima,Providence/Naima/nai48.cha,MOT,2.172087611,3/15/01,5/16/03,"CHI:	yyy ‹do [?]› .","CHI:	‹you [= I] [?]› do .","mhm , would you like some frozen blueberries right now (1)or some fresh banana ?","CHI:	want ‹some ,› ‹want [?]› some frozen banana .","MOT:	mm , I don't think we have frozen banana .",preference,consistent,interrogative,0,1,NOM,IOR,OR,no,would,1
providence_naima,Providence/Naima/nai49.cha,FAT,2.196728268,3/15/01,5/25/03,"FAT:	I think her finger touched something that was very hot while she was cooking .","MOT:	the oil , the oil was hot , and it came up and touched my hand . ",do you want some water Naima (1)or some juice ? ,"MOT:	she had some .","MOT:	oh I , I took it away because she was , putting it on her food .",preference,consistent,interrogative,AB,1,NOM,IOR,OR,no,,0
providence_naima,Providence/Naima/nai49.cha,MOT,2.196728268,3/15/01,5/25/03,"CHI:	yyy it's baby yogurt .","MOT:	lucky .","you could doinkaboink@wp it with , Oatios , (1)or , wheat if you want to .//or strawberry .//or both . ",CHI:        wheat .,MOT:        dya [: do you] want wheat or Oatios ?,options,consistent,declarative,N,0,NOM,AND,OR,no,could,1
providence_naima,Providence/Naima/nai49.cha,MOT,2.196728268,3/15/01,5/25/03,"CHI:	wheat .","MOT:	(1)or both .",dya [: do you] want wheat or Oatios ?,"CHI:	yyy don't . ","MOT:	just strawberry ?",preference,consistent,interrogative,YN,1,NOM,IOR,OR,no,,0
providence_naima,Providence/Naima/nai49.cha,MOT,2.196728268,3/15/01,5/25/03,"CHI:	and a turtle .","MOT:	I dunno [: don't know] if it had a turtle , did it ?","I think there were three , two (1)or three wiggly things . ","MOT:	wiggly wiggly wiggly you were going back and forth from one to the other . ","MOT:	wiggly wiggly wiggly wiggly .",description,inconsistent,declarative,N,0,NOM,XOR,OR,no,,0
providence_naima,Providence/Naima/nai49.cha,MOT,2.196728268,3/15/01,5/25/03,"FAT:	what jam do you want on it boo+boo ?","CHI:	I think ‹yyy ,› yyy +... ","there's , I think there's either strawberry (1)or apricot .","CHI:	yyy strawberries yyy .","MOT:	think that's in the door .",description,consistent,declarative,N,0,NOM,XOR,OR,no,,0
providence_naima,Providence/Naima/nai50.cha,MOT,2.213155373,3/15/01,5/31/03,"FAT:	there sure are !","CHI:	you're getting them yyy .","you petting them out (1)or patting them (2)or , slapping them ? ","CHI:	you're slapping them yyy .","FAT:	clapping em [: them] ?",description,consistent,interrogative,AB,2,SEN,XOR,OR,no,,0
providence_naima,Providence/Naima/nai50.cha,MOT,2.213155373,3/15/01,5/31/03,"FAT:	oh it's warm , it's not hot , okay .","FAT:	well then you can put your hands under there .",is it warm (1)or is it hot ?,"CHI:	it is hot .","FAT:	it is hot , okay .",description,inconsistent,interrogative,AB,2,SEN,XOR,OR,no,,0
providence_naima,Providence/Naima/nai50.cha,MOT,2.213155373,3/15/01,5/31/03,"MOT:	here it is .","CHI:	‹it's ,› it has pee in ‹it ,› and it ‹has ,› poop .","no it doesn't , it doesn't have any pee (1)or poop .","MOT:	have a seat .","CHI:	put the poop in the potty .",description,consistent,declarative,N,0,NOM,NOR,OR,yes,,0
providence_naima,Providence/Naima/nai50.cha,MOT,2.213155373,3/15/01,5/31/03,"MOT:	they whisk it , mhm .","CHI:	yes .","does it take a long time (1)or , do they take a short time , to make cookies ?","CHI:	‹this ,› ‹this ,› this woman cardinal !","MOT:	a woman cardinal ?",description,inconsistent,interrogative,0,2,SEN,XOR,OR,no,,0
providence_naima,Providence/Naima/nai50.cha,MOT,2.213155373,3/15/01,5/31/03,"FAT:	it's raining outside .","CHI:	it's raining cats and dogs .","I don't hear any meows (1)or , bow_wow_wows@o .","MOT:	meow meow woof woof woof , meow meow woof woof woof .","CHI:	yyy !",description,consistent,declarative,N,0,NOM,NOR,OR,yes,,0
providence_naima,Providence/Naima/nai51.cha,MOT,2.266344969,3/15/01,6/20/03,"MOT:	yeah .","CHI:	and ‹you'll ,› you were using a towel in the garden .","who was using it , Mommy (1)or Naima ?","CHI:	Naima was using it .","MOT:	you could say I was using a trowel in the garden .",description,consistent,interrogative,AB,2,NOM,XOR,OR,no,,0
providence_naima,Providence/Naima/nai51.cha,MOT,2.266344969,3/15/01,6/20/03,"MOT:	this week .","CHI:	who yyy ?",you (1)or I ?,"CHI:	yyy that's heavy ","CHI:	what's Naima ‹watering ,› I think watering yyy a ‹garden ,› I'm watering you a garden .",clarification,inconsistent,interrogative,0,2,NOM,XOR,OR,no,,0
providence_naima,Providence/Naima/nai51.cha,MOT,2.266344969,3/15/01,6/20/03,MOT:        is it a cauliflower seedling ?,"CHI:	yeah .",(1)or kale seedling ?,"CHI:	yyy yyy .","MOT:	oh , what's growing on your chest there ?",identification,inconsistent,interrogative,0,1,NOM,XOR,OR,no,,0
providence_naima,Providence/Naima/nai52.cha,MOT,2.293723477,3/15/01,7/1/03,"MOT:	well , because +//.","MOT:	the co_op is a group of people who have_to pick out things and have to decide things +...",a:nd talk about the reasons we're gonna do things one way (1)or the other .,"MOT:	that's kinda [: kind of] what a meeting is , usually .","CHI:	xxx meeting at the ‹yyy ,› food co_op .",description,inconsistent,declarative,N,0,NOM,XOR,OR,no,,0
providence_naima,Providence/Naima/nai52.cha,MOT,2.293723477,3/15/01,7/1/03,"MOT:	when I came back .","MOT:	I think I'm gonna make something like +...","apricot squares , (1)or something like that .","MOT:	where's my cookbook .","CHI:	‹what ,› what's Mommy going to cook ? ",description,consistent,declarative,N,0,NOM,XOR,OR,no,,0
providence_naima,Providence/Naima/nai52.cha,MOT,2.293723477,3/15/01,7/1/03,"CHI:	‹xxx ,› ‹xxx ,› xxx !","MOT:	oh_my_goodness .","what kind of a bear are you , are you a panda bear (1)or a polar bear (2)or a grizzly bear ?","CHI:	yyy .","CHI:	a panda bear .",description,inconsistent,interrogative,AB,1,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio01.cha,MOT,1.16661191,10/4/01,12/4/02,"MOT: Violet come here , wanna read a book ?",MOT: wanna read this book ?,[long pause] or this one? this is a good one .,MOT: about hats .,"MOT: bear needs a hat , will daddy's yellow hat fit ?",preference,inconsistent,interrogative,0,1,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio01.cha,MOT,1.16661191,10/4/01,12/4/02,MOT: want some socks ? here!,MOT: socks!,or you can have these socks .,MOT: which ones you want ?,MOT: put that in there .,options,consistent,declarative,N,0,SEN,AND,OR,no,can,1
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio02.cha,MOT,1.204941821,10/4/01,12/18/02,MOT: let's put some ribbon on it .,"MOT: you wanna put some ribbon on it , what color should we do ?",blue or gold ?,MOT: which one you like ?,"MOT: which one you like , blue or gold ?",preference,consistent,interrogative,0,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio02.cha,MOT,1.204941821,10/4/01,12/18/02,MOT: blue or gold ?,MOT: Which one do you like?,"which one do you like , blue or gold ?",CHI: *points to the blue ribbon*,MOT: blue okay .,preference,consistent,interrogative,AB,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio02.cha,MOT,1.204941821,10/4/01,12/18/02,MOT: they're getting another picture too .,MOT: this will be for ...,"okay which one you wanna give them , the white frame or the brown frame ?",MOT: huh. ,MOT: we'll give them the white frame .,preference,consistent,interrogative,0,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio03.cha,MOT,1.274558522,10/4/01,1/13/03,MOT: here's the butterfly. Here is the ...,MOT: what is it ?,leopard or the cheetah .,MOT: cheetah maybe .,"MOT: hmm , no that one doesn't have anything .",identification,inconsistent,declarative,N,0,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio04.cha,MOT,1.321101985,10/4/01,1/30/03,MOT: here's a goose.,MOT: watch ou:t the piggy tryin(g) to get &aw:ay .,"well see , there's the sheep or the lamb , what does the lamb say?",MOT: baa .,"MOT: oh there's a sad Wilbur he's lonely , he's sad .",repair,consistent,declarative,N,0,NOM,IOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio04.cha,MOT,1.321101985,10/4/01,1/30/03,MOT: hmm want another piece of bread ? ... no? ...         you don't have_to be so sad . ,MOT: &uh should we get you another piece of bread ?,or dya [: do you] wanna [: want a] drink ?,MOT: ya [: you] done ?,MOT: dya [: do you] want a drink ?,preference,consistent,interrogative,0,1,SEN,IOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio04.cha,MOT,1.321101985,10/4/01,1/30/03,MOT: you wanna hold that guy? ... wo wo (child about the fall)!,MOT: I'll hold the bear?,or you want both ?,MOT: there .,CHI: xxx.,preference,inconsistent,interrogative,0,2,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio06.cha,MOT,1.387980835,10/4/01,2/24/03,MOT: what's this one about? xxx go dog go .,MOT: go do:g (.) go .,go on skates  or go by bike,MOT: go by foot .,"MOT: run , skip , or ... hike!",directive,consistent,imperative,N,0,SEN,IOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio06.cha,MOT,1.387980835,10/4/01,2/24/03,"MOT: go on skates , or go by bike .",MOT: go by foot.,"run , skip , or ... hike!",MOT: go by scooter .,MOT: go by skis .,directive,consistent,imperative,N,0,SEN,IOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio07.cha,FAT,1.424743326,10/4/01,3/7/03,"FAT: Violet , Daddy's [: Daddy is] gonna go to work .",FAT: can I give you a kiss ?,can I give you a hug or a kiss ?,FAT: *makes kissing noises*,bye bye sweatie,options,consistent,interrogative,0,1,NOM,IOR,OR,no,can,1
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio07.cha,MOT,1.424743326,10/4/01,3/7/03,MOT: she's gonna come tomorrow for a visit .,MOT: are you makin(g) a picture ?,or you doin(g) stickers ?,NA,NA,clarification,consistent,interrogative,0,2,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio08.cha,MOT,1.47128679,10/4/01,3/24/03,"MOT: ooh , good o:ne , look what you made !",MOT: a hill .,or a slide?,MOT: is it a slide ?,MOT: wee ! shall we put somebody on the slide ?,identification,inconsistent,interrogative,0,1,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio08.cha,MOT,1.508049281,10/4/01,3/24/03,MOT: whatsa [: what's the] matter ?,MOT: wanna do more books ?,or you wanna do somethin(g) else ?,CHI: xxx.,MOT: xxx xxx have books here that we haven't read yet .,preference,inconsistent,interrogative,0,2,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio10.cha,MOT,1.549117043,10/4/01,4/22/03,,MOT: you gotta promise not to tell Max.,or we'll get in trouble .,CHI: bag bag .,MOT: ok.,conditional,consistent,declarative,N,0,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio11.cha,MOT,1.594093087,10/4/01,5/8/03,MOT: you got poopy Violet ?,CHI: poopy .,you got pee+pee or poo+poo ?,CHI: poo+poo .,"MOT: poo+poo , where ?",clarification,consistent,interrogative,AB,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio12.cha,MOT,1.643374401,10/4/01,5/26/03,MOT: how old are you ?,CHI: yyy.,six ? or three? or two or one ? ,MOT: I think you're one .,MOT: one year ol:d for Violet !,description,consistent,interrogative,0,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio13.cha,MOT,1.680136893,10/4/01,6/9/03,MOT: are your feet dirty ? clean feet!,MOT: gonna hafta clean ... clean your entire ... suit. I bet. hmm?,are your feet clean? or dirty?,"MOT: huh , Vaivy ?",MOT: alright .,description,inconsistent,interrogative,0,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio13.cha,MOT,1.680136893,10/4/01,6/9/03,MOT: who colored on these with the marker ?,MOT: did you do that ?,or did Max?,CHI: mommy.,MOT: mommy didn't do it .,description,consistent,interrogative,AB,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio13.cha,MOT,1.680136893,10/4/01,6/9/03,MOT: snake!,"MOT: oh , those his eyes ?",or is that his tail ?,"MOT: ready , now I'll make something big .",MOT: what's this gonna be ?,identification,inconsistent,interrogative,0,2,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio13.cha,MOT,1.680136893,10/4/01,6/9/03,MOT: what will she hold in her hand ?,CHI: ‹bubble [?]›,what will she hold ? baba or bubbles?,CHI: bubbles,MOT: bubbles?,clarification,consistent,interrogative,AB,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio14.cha,MOT,1.726680356,10/4/01,6/26/03,MOT: what color's [: color is] in there ? // a red?,"MOT: I'm gonna bring my cereal in here , okay ?",do you want milk in your cereal or you'd like it like this ?,CHI: ‹no [?]›,MOT: I'll get your toast .,preference,inconsistent,interrogative,YN,2,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio14.cha,MOT,1.726680356,10/4/01,6/26/03,MOT: I don't know if that was orange,MOT: was it orange ?,or was it (.) red ?,CHI: yeah . red .,MOT: it was red .,repair,inconsistent,interrogative,AB,2,NOM,NPQ,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio15.cha,MOT,1.768918549,10/4/01,7/11/03,MOT: let's see .,MOT: I'm gonna put them back in the (.) envelope .,"do you wanna read a book , or not ?",CHI: yyy.,CHI: yyy.,preference,inconsistent,interrogative,0,2,SEN,XOR,OR,yes,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio16.cha,MOT,1.818199863,10/4/01,7/29/03,MOT: did you see real pigs ?,CHI: yeah.,"dyou [: did you] like it , or were you afraid ?",CHI: ‹like [?] it [?]›,"MOT: hmm, you liked it?",description,inconsistent,interrogative,AB,2,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio16.cha,MOT,1.818199863,10/4/01,7/29/03,MOT: does the baby say waa@o waa@o [/] waa@o  ?,CHI: no.,or does the baby say ...? goo@b [/] goo@b  ga@b [/] ga@b  ?,CHI: no .,does the baby say: mama ?,description,consistent,interrogative,YN,1,SEN,IOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio17.cha,MOT,1.865913758,10/4/01,8/16/03,"MOT: this would be fun , huh ? up and down roller+coaster. // would that be fun ?","MOT: &dohwee , ya [: you] like that ?",or they have this ... whirly bounce rider ... or whirly rocket ride .,"MOT: looks like fun , huh ?",MOT: bristle blocks characters,defex,consistent,declarative,N,0,SEN,AND,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio17.cha,MOT,1.865913758,10/4/01,8/16/03,CHI: yyy.,CHI: this .,do you wanna play pizza or read the book ?,CHI: play pizza .,"CHI: okay , let's play pizza .",preference,inconsistent,interrogative,AB,2,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio17.cha,MOT,1.865913758,10/4/01,8/16/03,MOT: I don't know .,MOT: I wonder if we should call Jody .,or maybe I'll call Perdeep .,MOT: and tell him about the (.) power .,"MOT: I don't xxx [have time dealing with?] that , Vaivy .",options,consistent,declarative,N,0,SEN,IOR,OR,no,maybe,1
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio17.cha,MOT,1.865913758,10/4/01,8/16/03,MOT: ok.,MOT: which one you wanna look at ?,the costumes? or the toys?,CHI: costumes. yyy,"MOT: okay , let's look at the costumes",preference,consistent,interrogative,AB,2,NOM,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio18.cha,MOT,1.90698152,10/4/01,9/2/03,MOT: what shape is this?,CHI: moon?,"moon , yes , or crescent shape.",MOT: what shape is this ?,CHI: star.,defex,consistent,declarative,N,0,NOM,AND,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio18.cha,MOT,1.90698152,10/4/01,9/2/03,MOT: who painted these pretty toes ?,CHI: ok.,<you wanna?> put your sock back on or leave it off ?,CHI: leave off .,MOT: ok.,preference,inconsistent,interrogative,AB,2,SEN,XOR,OR,no,,0
providence_violet,CHILDES/Eng-NA-MOR/Providence/Violet/vio19.cha,MOT,1.957433265,10/4/01,9/19/03,MOT: where ?,CHI: there.,in the hole or in the bottom ?,CHI: in the bottom.,MOT: ok,clarification,inconsistent,interrogative,AB,2,NOM,XOR,OR,no,,0
